Unnamed: 0,Tweet,Location,year,month,day,Sentiment
608,كلمات اعلان فودافون ,"Cairo, Egypt",2022,4,3,neutral
609,فودافون بتفكرني اننا بقالنا  سنة مع بعض و بعيدا عن انها شبكة زي الزفت بس عشرة و انا بحبها و بحب اعلاناتها  ,"Alexandria, Egypt ",2022,4,3,positive
610,اعلان فودافون جميل وكل حاجه بس مؤذي بشكل بشع ,"Assiot, Egypt",2022,4,3,negative
611,بعد سقوط شبكة فودافون  علي مستوي الجمهورية منذ ايام سقوط خدمات   الخاصة بفودافون الان فودافونمصر,"القاهرة, مصر",2022,4,2,negative
612,مشكله اعلان فودافون الوحيده انه بيخلص,"Mansoura,Egypt",2022,4,2,negative
613,اعلان فودافون لاينصح مشاهدته للسناجل اللي زي حالتنا , ,2022,4,2,negative
614, اعلان فودافون الجديد,برقة,2022,4,2,neutral
615,ياخي اعلان فودافون ده يخليك تبغي الارتباط وانت ما تبغاه,"Assiut, Egypt ",2022,4,2,negative
616,طبعا إعلان فودافون مخليك تبغى الارتباط وأنت ما تبغى والله بس أنت كحيان يا محمااا,"Giza, Egypt",2022,4,2,negative
617,حاسه ان اعلان فودافون جاي ع الجرح سيكااا ,مصر,2022,4,2,negative
618, ممكن فودافون,"Cairo, Egypt",2022,4,2,neutral
619,اعلان فودافون جامد,Damietta,2022,4,2,negative
620,اعلان فودافون انت ازاي مش مرتبط ي وحيد ي بائس ي عديم الاحساس ارتبط حالااااااااااا,Aswan'egypt,2022,4,2,negative
621,فودافون ماتخلونيش اتهور,"Alexandria, Egypt",2022,4,2,negative
622,اعلان فودافون جميل اوي,Zagazig,2022,4,2,neutral
623,اي حد عايز كود بيدي جيجا فودافون ريبلاي,فاقوس,2022,4,2,neutral
624,الاعلان حلو فشخ  ف كل تفاصيله وحقيقي الجمال ده مكنش حد يتوقع أن فودافون تعمله شكرا   ع الابداع اللي بتقدميه  ,"Cairo, Egypt ",2022,4,2,positive
625,لو ركزتوا في اعلان فودافون هتلاقوا ان هو مسجلها   بس لكن هي مسجلاه  وجمبه قلب وده دليل ان الولاد كلها لطخه فعلا ,Sohag,2022,4,2,negative
626, اعلان فودافون مخليني عايزه اصاحب بكره الصبح وانا محتاجه اتعالج اساسا,"Cairo, Egypt",2022,4,2,negative
627, اللي بينا حياة مع عمرو دياب  فودافون    ,Egypt,2022,4,2,positive
628,إعلان فودافون حلو اوي بجد ,Cairo,2022,4,2,positive
629,كل ما يجي اعلان فودافون وتيجي اللقطه دي افتكر حد بينام مني وانا بكلمه برضوا  ,"القاهرة, مصر",2022,4,2,negative
630, لا معلش اعلان عمورة بتاع فودافون جامد,Egypt,2022,4,2,negative
631,انا كل م المح اعلان فودافون دا بزعل علي حياتي فشخ بجد,"Cairo, Egypt",2022,4,2,negative
632,اعلان فودافون حسسني اني ناقصني حاجه كبيره اوي بجد وهي ان يكون في حد في حياتي اشاركه كل حاجه سواء حلوه او مره,Mansoura,2022,4,2,positive
633, مع ان انتي فودافون ,"Cairo, Egypt",2022,4,2,neutral
634,يبخت اى حد معاه فودافون معاه رصيد ببلاش اومال الشبكات التانيه غلابه,Zagazig ,2022,4,2,negative
635,اتنين هيشلوني فودافون و  علشان مش عارف ادفع الفاتورة والسيستم واقع      حقيقي يعني محتاجين تتكوروا من نفسكم في امور كتير,Egypt,2022,4,2,negative
636,ف رمضان بستنى اعلان فودافون," Mansoura, Egypt ",2022,4,2,negative
637,شويه وهعيط من اعلان فودافون ,Egypt,2022,4,2,negative
638,اعلان فودافون جامد اوي ," Mansoura, Egypt ",2022,4,2,negative
639,تسمحولي اصيح ف كل الابلكيشنز عن حلاوة وجمال اعلان فودافون وعمرو دياب   ,"Cairo, Egypt",2022,4,2,negative
640,انا كان نفسي كروت فودافون دي تبقي لاتصالات,"Beni Suef, Egypt",2022,4,2,negative
641,سمعت اعلان فودافون بتاع عمرو دياب  مره و وداني حاسه انها مقصره ف حق الجمال دا ,Zagazig,2022,4,2,negative
642,يا اخي فودافون تخليك تبغا الأرتباط وانت ما تبغاه , Benghazi ,2022,4,2,negative
643,حد معجبوش اعلان فودافون زى كدا  ,Egypt,2022,4,2,negative
644, لا عمرو دياب فودافون,"Alexandria, Egypt",2022,4,2,negative
645,اعلان فودافون ,"Cairo, Egypt",2022,4,2,neutral
646, كارت فودافون  وحدة,اسيوط,2022,4,2,negative
647,البنت اللي في اعلان فودافون عسل بشكل ,Egypt,2022,4,2,positive
648,اااااه من حلاوة اعلان فودافون ,menouf,2022,4,2,negative
649,عارف يعني ايه سينجل  يعني تسمع صوت الرساله متقومش تجري عليها لانك متأكد انه عرض من فودافون  ,البحيره مصر ,2022,4,2,negative
650,ف جوله سريعه ع إعلانات رمضان  أحب اقول ان إعلان فودافون ياخد أحلى إعلان ,"Cairo,Egypt ",2022,4,2,positive
651, فودافون حلو عشان عمرو دياب مش أكتر,"Tanta, Egypt",2022,4,2,positive
652,أعلان فودافونعمرودياب رمضان  ,"القاهرة, مصر",2022,4,2,negative
653,بالنسبه لاعلان فودافون السنادي تمام قووووي,مصر,2022,4,2,positive
654, وحده فودافون  ,الشرقية ,2022,4,2,negative
655,اعلان فودافون ده بيحسسك انك محتاج تكرمش حياتك و ترميها في الزبالة,"Cairo,Egypt",2022,4,2,negative
656,اعلان عمرو دياب مع فودافون ,"Alexandria , Egypt ",2022,4,2,neutral
657,  فودافون,"El Minya, Egypt",2022,4,2,neutral
658,اللي بينا عمره ما يتقدراللي بينا حياة واكتر   الليبيناحياة فودافون عامله اعلان عظمه  ,"Cairo, Egypt",2022,4,2,negative
659,انا الوحيد الي محدش هيشاركني في إعلان فودافون,"Suez, Egypt",2022,4,2,positive
660,لا خلاص إعلان فودافون هيثبت معايا,"Saudi Arabia, Egypt",2022,4,2,negative
661,مشاعر الناس مش لعبه يا فودافون ,"Beni Suef, Egypt",2022,4,2,negative
662,اعلان فودافون جميل اوي ,Suez ,2022,4,2,neutral
663,ممكن اعلان فودافون كويس شويه اممم المسلسلات متفرجتش غير علي الكبير وكانت الحلقه الاولي مش مبشره اوي  ,Damanhour,2022,4,2,negative
664,اعلان فودافون ده رزانا بشوية ذكريات محناش عايزين نفتكرها,"Cairo, Egypt",2022,4,2,negative
665,والله والله اللي بينا مايتقدر والله والله عمري ماهنسي ومش هقدر  عمرودياب فودافون ,مصر,2022,4,2,positive
666,إعلان فودافون جميل ذى كل سنة كالعادة,Menouf,2022,4,2,positive
667,اعلان فودافون لتقليب المواجع,"Giza, Egypt",2022,4,2,neutral
668,اعلان البنك الزراعي المصري ياخد جايزة احسن اعلان رمضان ده بعدية فودافون و اورنج,"Cairo, Egypt",2022,4,2,positive
669,إعلان عمرو دياب مع البريد احسن من إعلانه مع فودافون من الآخر كدة,suez ,2022,4,2,positive
670,اعلان فودافون جامد اوي  ,"Cairo, Egypt",2022,4,2,negative
671,التايم لاين كله عن دور ياسر جلال او اعلان فودافون وانا مشفتش الاتنين,"Alexandria, Egypt",2022,4,2,negative
672,اعلان عمرو دياب بتاع فودافون حرفيا احلي اعلان شوفته لحد دلوقتي ,"Cairo, Egypt",2022,4,2,positive
673,دا اعلان رمضان يا فودافون  هتعملوا ايه في اعلان الفلانتين طيب,Egypt,2022,4,2,negative
674,اعلان فودافون كل سنة يخليك تبغي تحب وترتبط وانت ما تغبي يخي,"Alexandria, Egypt",2022,4,2,positive
675,إعلان فودافون عمرودياب إعلان جوال الفنانننننننن عادل المشوخي   صب عصير ,فلسطين,2022,4,2,neutral
676,اعلانات فودافون دي بتحرض الواحد على الارتباط,"Port Said, Egypt",2022,4,2,negative
677, ويطلع بعدها على اعلان فودافون يجريك على الاكس تقول له يلا نرجع,Alexandria Egypt,2022,4,2,neutral
678,كأنها فودافون مزودتها معانا اليومين هدول ولا انا عميل حصري ,Ramallah-Palestine ,2022,4,2,negative
679,اعلان فودافون بتاع عمرو دياب جميل اوي,Tanta,2022,4,2,neutral
680, اغنيه عمرو دياب ف اعلان فودافون في اي ,"Cairo, Egypt",2022,4,2,neutral
681,اعلان فودافون عمره ما فشل أنه يحببنى فيه ابدا كمية لذاذة مش طبيعية  ,"Sohag, Egypt",2022,4,2,negative
682,اعلان فودافون هيخليني ارتبط حالا سلام,"القاهرة, مصر",2022,4,2,negative
683,كارت كل لحظة فودافون  وحدات ونت ببلاش لكل العملاء ,Cairo,2022,4,2,positive
684,اعلان فودافون كيوت اوي,Egypt,2022,4,2,neutral
685,اعلان فودافون بيخليني عايزة اعيط,Assuit,2022,4,2,negative
686, دي ألف وحدة ل فودافون وأي خدمة,Egypt,2022,4,2,neutral
687,إعلان فودافون ,المنصوره مصر,2022,4,2,neutral
688,كانسان علاقته بالتليفزيون انتهت في  دخلت اتفرجت ع الاعلانات ع اليوتيوب و احب اقول ان اعلان  لطيف جدا بس اعلان فريش الكرينج عجبني اكتر اعلان زيد بارك يقرف اعلان اورنج كتكوت فودافون ارحمونا من عمرو دياب بليز بنك مصر بعد اعلان بهاء سلطان مش هيعملوا اعلانات حلوة تاني,"Cairo , Egypt ",2022,4,2,negative
689,عاوزة اجيب القطة اللي ف إعلان فودافون ,Egypt/Mansoura,2022,4,2,negative
690,إعلان فودافون بيخليني عايز أعيط هى ناقصة نكد ,"Cairo, Egypt",2022,4,2,negative
691,هو اعلان فودافون عايز مننا ايه ,"Zagazig , Egypt ",2022,4,2,negative
692,فودافون عامله اعلان ان الواحد ندم انه مقالهاش بحبك, ,2022,4,2,negative
693, ابدأ بإعلان فودافون,"Cairo, Egypt",2022,4,2,neutral
694,اعلان فودافون توب التوب ,Mansoura,2022,4,2,neutral
695,اعلانات اورانج و فودافون تمام ,"Heliopolis, Cairo, Egypt.",2022,4,2,neutral
696,ياسللااام تانى    اللي بينا حياة مع عمرو دياب  فودافون    ,ZaGaziG,2022,4,2,positive
697,اللي بينا عمره م يتقدر الي بينا حياة واكتر اعلان فودافون جميل قوي بصراحه لكن الحقيقه دا اعلان لكن الواقع غير ,Fakous,2022,4,2,negative
